="Status do item"	="Norma de apropriação"	="Material"	="Texto breve material"	="Qtd.necessária"	="Unid.medida básica"	="Grp.plnj.PM"	="Ordem"	="Nº reserva"	="Nº item reserva transferência"	="Data da necessidade"	="Status Aprovação"	="Status usuário"	="Status do sistema"	="Local de instalação"	="Preço médio móvel"	="Qtd.retirada"	="Com registro final"	="Item foi eliminado"	="Permitido movimento"	="Texto breve"
="ELIMINADO"	=""	="8002974"	="CHAVETA AS ST50 2K    32,0X18,0X300MM"	="6.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="524.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="8001282"	="ESPACADOR BARDELLA CSNVAI2656 2508"	="8.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="6"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="570.98"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="80.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="7"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="48.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="8"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="8002406"	="PARAFUSO SEXT CL8.8    M18X     70MM"	="4.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="9"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="4.29"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="1205341"	="PORCA SEXT CL5 MG     M18"	="4.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="10"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="0.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="16.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="11"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="1779094"	="ROLAMENTO AUT ROLO  110,00X  180,00MM"	="4.000"	="CDA"	="5I3"	="80008109632"	="38428442"	="12"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="2,119.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 FEV"
="ELIMINADO"	=""	="8001762"	="ANEL O VITON   50,39X  3,53MM"	="2.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="5.70"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="8001761"	="ANEL O VITON   64,77X  2,62MM"	="2.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="4.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="12.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="4.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="4"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="8002974"	="CHAVETA AS ST50 2K    32,0X18,0X300MM"	="6.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="5"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="524.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="8001282"	="ESPACADOR BARDELLA CSNVAI2656 2508"	="8.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="6"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="570.98"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="80.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="7"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="48.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="8"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="8002406"	="PARAFUSO SEXT CL8.8    M18X     70MM"	="4.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="9"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="4.29"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="1205341"	="PORCA SEXT CL5 MG     M18"	="4.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="10"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="0.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="16.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="11"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="1779094"	="ROLAMENTO AUT ROLO  110,00X  180,00MM"	="4.000"	="CDA"	="5I3"	="80008109636"	="38428446"	="12"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="2,119.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAR"
="ELIMINADO"	=""	="8001762"	="ANEL O VITON   50,39X  3,53MM"	="2.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="1"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="5.70"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="8001761"	="ANEL O VITON   64,77X  2,62MM"	="2.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="4.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="12.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="4.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="4"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="8002974"	="CHAVETA AS ST50 2K    32,0X18,0X300MM"	="6.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="5"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="524.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="8001282"	="ESPACADOR BARDELLA CSNVAI2656 2508"	="8.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="6"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="570.98"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="80.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="7"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="48.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="8"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="8002406"	="PARAFUSO SEXT CL8.8    M18X     70MM"	="4.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="9"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="4.29"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="1205341"	="PORCA SEXT CL5 MG     M18"	="4.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="10"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="0.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="16.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="11"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="1779094"	="ROLAMENTO AUT ROLO  110,00X  180,00MM"	="4.000"	="CDA"	="5I3"	="80008109639"	="38428448"	="12"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="2,119.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 ABR"
="ELIMINADO"	=""	="8001762"	="ANEL O VITON   50,39X  3,53MM"	="2.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="5.70"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="8001761"	="ANEL O VITON   64,77X  2,62MM"	="2.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="4.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="12.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="4.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="8002974"	="CHAVETA AS ST50 2K    32,0X18,0X300MM"	="6.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="5"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="524.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="8001282"	="ESPACADOR BARDELLA CSNVAI2656 2508"	="8.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="6"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="570.98"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="80.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="7"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="48.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="8"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="8002406"	="PARAFUSO SEXT CL8.8    M18X     70MM"	="4.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="9"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="4.29"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="1205341"	="PORCA SEXT CL5 MG     M18"	="4.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="10"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="0.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="16.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="11"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="1779094"	="ROLAMENTO AUT ROLO  110,00X  180,00MM"	="4.000"	="CDA"	="5I3"	="80008109754"	="38428451"	="12"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="2,119.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 MAI"
="ELIMINADO"	=""	="8001762"	="ANEL O VITON   50,39X  3,53MM"	="2.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="5.70"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="8001761"	="ANEL O VITON   64,77X  2,62MM"	="2.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="4.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="12.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="4.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="8002974"	="CHAVETA AS ST50 2K    32,0X18,0X300MM"	="6.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="524.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="8001282"	="ESPACADOR BARDELLA CSNVAI2656 2508"	="8.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="6"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="570.98"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="80.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="7"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="48.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="8"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="8002406"	="PARAFUSO SEXT CL8.8    M18X     70MM"	="4.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="9"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="4.29"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="1205341"	="PORCA SEXT CL5 MG     M18"	="4.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="10"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="0.96"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="16.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="11"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="1779094"	="ROLAMENTO AUT ROLO  110,00X  180,00MM"	="4.000"	="CDA"	="5I3"	="80008109757"	="38428609"	="12"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="2,119.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT1 JUN"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="32.000"	="CDA"	="5I3"	="80008110379"	="38429952"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 JAN"
="ELIMINADO"	=""	="8001281"	="ESPACADOR BARDELLA CSNVAI2657 2509"	="4.000"	="CDA"	="5I3"	="80008110379"	="38429952"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="1,086.24"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 JAN"
="ELIMINADO"	=""	="8001284"	="MANCAL BARDELLA CSNVAI2666 2541, 2542"	="4.000"	="CDA"	="5I3"	="80008110379"	="38429952"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="2,086.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 JAN"
="ELIMINADO"	=""	="1779095"	="ROLAMENTO AUT ROLO  130,00X  200,00MM"	="4.000"	="CDA"	="5I3"	="80008110379"	="38429952"	="4"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="1,787.45"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 JAN"
="ELIMINADO"	=""	="8001216"	="TAMPA BARDELLA CSNVAI2654 2505"	="8.000"	="CDA"	="5I3"	="80008110379"	="38429952"	="5"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="582.73"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 JAN"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="32.000"	="CDA"	="5I3"	="80008110384"	="38430021"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 FEV"
="ELIMINADO"	=""	="8001281"	="ESPACADOR BARDELLA CSNVAI2657 2509"	="4.000"	="CDA"	="5I3"	="80008110384"	="38430021"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="1,086.24"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 FEV"
="ELIMINADO"	=""	="8001284"	="MANCAL BARDELLA CSNVAI2666 2541, 2542"	="4.000"	="CDA"	="5I3"	="80008110384"	="38430021"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="2,086.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 FEV"
="ELIMINADO"	=""	="1779095"	="ROLAMENTO AUT ROLO  130,00X  200,00MM"	="4.000"	="CDA"	="5I3"	="80008110384"	="38430021"	="4"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="1,787.45"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 FEV"
="ELIMINADO"	=""	="8001216"	="TAMPA BARDELLA CSNVAI2654 2505"	="8.000"	="CDA"	="5I3"	="80008110384"	="38430021"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="582.73"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 FEV"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="32.000"	="CDA"	="5I3"	="80008110427"	="38430026"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 MAR"
="ELIMINADO"	=""	="8001281"	="ESPACADOR BARDELLA CSNVAI2657 2509"	="4.000"	="CDA"	="5I3"	="80008110427"	="38430026"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="1,086.24"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 MAR"
="ELIMINADO"	=""	="8001284"	="MANCAL BARDELLA CSNVAI2666 2541, 2542"	="4.000"	="CDA"	="5I3"	="80008110427"	="38430026"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="2,086.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 MAR"
="ELIMINADO"	=""	="1779095"	="ROLAMENTO AUT ROLO  130,00X  200,00MM"	="4.000"	="CDA"	="5I3"	="80008110427"	="38430026"	="4"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="1,787.45"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 MAR"
="ELIMINADO"	=""	="8001216"	="TAMPA BARDELLA CSNVAI2654 2505"	="8.000"	="CDA"	="5I3"	="80008110427"	="38430026"	="5"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="582.73"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 MAR"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="32.000"	="CDA"	="5I3"	="80008110432"	="38430031"	="1"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 ABR"
="ELIMINADO"	=""	="8001281"	="ESPACADOR BARDELLA CSNVAI2657 2509"	="4.000"	="CDA"	="5I3"	="80008110432"	="38430031"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1,086.24"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 ABR"
="ELIMINADO"	=""	="8001284"	="MANCAL BARDELLA CSNVAI2666 2541, 2542"	="4.000"	="CDA"	="5I3"	="80008110432"	="38430031"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="2,086.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW AC LT2 ABR"
